Document Title,Abstract,Year,PDF Link,label,code,time
,"// @author: tstich // Its better to call the Shutdownmanager // since the above is called automatically from it. // ShutdownManager is modified to allow one shutdown // call only, so we never should have multi-shutdown // problems again.",,,unknown,yes,0
,/* TODO should come up with a better name for the menu item */,,,unknown,yes,0
,// TODO: throw IllegalArgumentException in case a variable == null,,,unknown,yes,0
,// TODO @author fdietz: no paging used currently // show only first 5 results,,,unknown,yes,0
,// TODO: use UndoableEditEvent to make this really work,,,unknown,yes,0
,// TODO (@author fdietz): add export feature,,,unknown,yes,0
,// TODO @author fdietz: no paging used currently // show only first 5 results,,,unknown,yes,0
,"// Since Columba is doing its own logging handlers, we should not // use handlers in the parent logger.",,,unknown,yes,0
,//TODO (@author fdietz): i18n,,,unknown,yes,0
,// The JavaHelp can't be added to a BorderLayout because it // isnt' a component. For this demo we'll use the embeded method // since we don't want a Frame to be created.,,,unknown,yes,0
,// what to do here? we could start a new server...,,,unknown,yes,0
,"// WORKAROUND: //  // System.setSecurityManager(null); // // This call effectly disables the sandbox mode and seems to work fine. // // Below I use another way. The policy for all classloaders is set to // ""all-permissions"". // Don't really know the difference though.",,,unknown,yes,0
,"// For the Mac ScreenBarMenus to work, this must be declared before // *ANY* AWT / Swing gets initialised. Do *NOT* move it to plugin init // location because that is too late...",,,unknown,yes,0
,// kids - don't do this at home,,,unknown,yes,0
,// @author: fdietz // // The following line is not working - just don't know why // Main.mainClassLoader.addURLs((URL[]) urlList.toArray(new URL[0])); // // WORKAROUND: // // Modify the system class loader instead - horrible! But it works!,,,unknown,yes,0
,"// // @author: fdietz // WORKAROUND: // we simply append URLs to the existing global class loader // and use the same as parent //  // Note, that we create a new URL classloader for every class // we instanciate. We might want to support hot-swapping // of changed classes later.",,,unknown,yes,0
,// TODO: @author fdietz replace with regular expression,,,unknown,yes,0
,//TODO (@author fdietz): implement,,,unknown,yes,0
,//TODO externalize string //$NON-NLS-1$,,,unknown,yes,0
,// TODO @author hubms show if there is already a virtual folder for // this tag,,,unknown,yes,0
,// TODO (@author karlpeder): Implementation of undo/redo missing,,,unknown,yes,0
,//TODO (@author fdietz): keep track of progress here,,,unknown,yes,0
,// TODO localize filter action names,,,unknown,yes,0
,//TODO (@author fdietz):  i18n,,,unknown,yes,0
,// TODO implement clear(),,,unknown,yes,0
,// TODO (@author fdietz):: implement action for font size combo box!,,,unknown,yes,0
,// TODO (@author fdietz):  i18n,,,unknown,yes,0
,// TODO localize filter action names,,,unknown,yes,0
,// TODO: @author fdietz replace with regular expression,,,unknown,yes,0
,// FIXME threaded-view auto collapse,,,unknown,yes,0
,// TODO (@author karlpeder): Implementation of undo/redo missing,,,unknown,yes,0
,// TODO (@author fdietz):: implement test,,,unknown,yes,0
,"/** * Test cases for generating subject lines, when replying and/or forwarding * messages * <p> * * TODO: Re:[columba-devel]test-subject * * @author fdietz */",,,unknown,yes,0
,//TODO: Test Mac keyboard accelerator changes done here by mlivingstone // shortcut key,,,unknown,yes,0
,// FIXME missing full tests for leap year,,,unknown,yes,0
,"// TODO: fix testcase //assertEquals(""filter result"", true, result);",,,unknown,yes,0
,"/**	 * Gets the location of an external commandline tool.	 * <p>	 * TODO: test this method	 * 	 * @param toolID	 *            id of tool	 * @return location of tool	 */",,,unknown,yes,0
,// update status message // TODO (@author fdietz): i18n,,,unknown,yes,0
,//TODO: Add dialog to inform user that the smtp server // does not support authentication,,,unknown,yes,0
,// TODO: @author fdietz replace with regular expression,,,unknown,yes,0
,// TODO (@author javaprog):sizeComboBox can be enabled as // paragraphComboBox when implemented,,,unknown,yes,0
,// TODO implement validation,,,unknown,yes,0
,// TODO implement me!,,,unknown,yes,0
,"/**	 * 	 * create Subject headerfield in using the senders message subject and	 * prepending ""Fwd:"" if not already there	 * 	 * @param header	 *            A <code>ColumbaHeader</code> which contains the headerfields	 *            of the message we want reply/forward.	 * 	 * FIXME (@author fdietz): we need to i18n this!	 * 	 */",,,unknown,yes,0
,// TODO finish marshalling of all available properties,,,unknown,yes,0
,// TODO finish unmarshalling of all available properties,,,unknown,yes,0
,// TODO implement,,,unknown,yes,0
,// TODO: @author fdietz replace with regular expression,,,unknown,yes,0
,//TODO (@author fdietz): implement,,,unknown,yes,0
,// TODO: implement this,,,unknown,yes,0
,"/**	 * 	 * create subject headerfield in using the senders message subject and	 * prepending ""Re:"" if not already there	 * 	 * @param header	 *            A <code>ColumbaHeader</code> which contains the headerfields	 *            of the message we want reply/forward.	 * 	 * FIXME (@author fdietz): we need to i18n this!	 */",,,unknown,yes,0
,// TODO: implement this,,,unknown,yes,0
,// TODO (@author karlpeder): Implementation of undo/redo missing,,,unknown,yes,0
,"// html - quoting is done by inserting a div around the // message formattet with a blue line at left edge // TODO (@author fdietz): Implement quoting (font color, stylesheet, // blockquote???)",,,unknown,yes,0
,// TODO: @author fdietz replace with regular expression,,,unknown,yes,0
,// TODO (@author fdietz): show error dialoghere,,,unknown,yes,0
,// TODO (@author karlpeder): Implementation of undo/redo missing,,,unknown,yes,0
,// TODO (@author fdietz): add error dialog,,,unknown,yes,0
,// TODO (@author fdietz): add error dialog,,,unknown,yes,0
,// TODO: Show dialog,,,unknown,yes,0
,// TODO: @author fdietz replace with regular expression,,,unknown,yes,0
,// TODO (@author fdietz): make i18n!,,,unknown,yes,0
,// TODO: multiplicity checks,,,unknown,yes,0
,//TODO (@author fdietz): i18n,,,unknown,yes,0
,// hack to support dockable view title update // TODO replace with listener pattern,,,unknown,yes,0
,// TODO @author hubms: bad: if there is a icon it is tagged or // not,,,unknown,yes,0
,// TODO categoryEnumeration,,,unknown,yes,0
,// hack: if start and end time is at 00:00:00:000 it is // an all day event,,,unknown,yes,0
,// register interest on store changes // TODO the dependency should be the other way around,,,unknown,yes,0
,"// TODO: fix layout to look good, even if there's not enough information provided",,,unknown,yes,0
,// TODO (@author fdietz): i18n,,,unknown,yes,0
,// FIXME: ugly cast to ContactModel,,,unknown,yes,0
,// @TODO dont use deprecated method,,,unknown,yes,0
,/* TODO must get polling interval from config file */,,,unknown,yes,0
,//      TODO: reactivate when feature is supported,,,unknown,yes,0
,// If this folder has children add them // TODO: In the future we should try to fetch additional children on demand // when the tree of the dialog is opened,,,unknown,yes,0
,// TODO (@author fdietz): Add more special entities - e.g. accenture chars such as ?,,,unknown,yes,0
,"// TODO (@author waffel): encrypt AND sign dosN#t work. The message is // always only // encrypted. We need a function that knows, here // is an encrypted AND signed Message. Thus first encyrpt and then // verifySign the message // if this message is signed/encrypted we have to use // GnuPG to extract the decrypted bodypart // - multipart/encrypted // - multipart/signed",,,unknown,yes,0
,"/**     * Transforms urls into HTML just as substituteURL(String),     * but tries to ignore urls, which are already links, if the ignore     * links flag is set.     * <br>     * This extended functionality is necessary when parsing a text which     * is already (partly) html.     * <br>     * FIXME: Can this be done smarter, i.e. directly with reg. expr. without manual parsing??     *     * @param         s                                input text     * @param        ignoreLinks                if true link tags are ignored. This gives a     *                                                         wrong result if some urls are already links     *                                                         (but uses reg. expr. directly, and is     *                                                         therefore faster)     * @return        text with urls     */",,,unknown,yes,0
,// TODO @author fdietz: ensure that we don't fetch individual // headers // to reduce client/server roundtrips,,,unknown,yes,0
,// ??? bad to have release hardocoded here. Fix later...right.,,,unknown,yes,0
,// TODO (@author fdietz): i18n,,,unknown,yes,0
,// TODO (@author fdietz): i18n,,,unknown,yes,0
,// hack: if start and end time is at 00:00:00:000 it is // an all day event,,,unknown,yes,0
,//TODO: Open stream from the mime part specified by contentID of the  //currently viewed mail,,,unknown,yes,0
,// something is very wrong here,,,unknown,yes,0
,/*TODO stop polling thread?! */,,,unknown,yes,0
,//TODO: Return content type according to the mime part in the mail,,,unknown,yes,0
,// TODO (@author fdietz): i18n,,,unknown,yes,0
,//TODO: Return content encoding according to the mime part in the mail,,,unknown,yes,0
,// TODO: key can't be null,,,unknown,yes,0
,"// bug #997560 (fdietz): CC: should be in Cc:, instead of To: //toList.addAll(Arrays.asList(rfcHeader.getCc()));",,,unknown,yes,0
,"// bug #997560 (fdietz): CC: should be in Cc:, instead of To:",,,unknown,yes,0
,// FIXME this is not correct,,,unknown,yes,0
,// FIXME correct year calculation,,,unknown,yes,0
,// FIXME check if the id is a correct file name! ,,,unknown,yes,0
,"// TODO: newUID, generate correctly formatted date string",,,unknown,yes,0
,// TODO fix doctype,,,unknown,yes,0
,// TODO: key can't be null,,,unknown,yes,0
,// TODO: fix parser exception,,,unknown,yes,0
,"/** * FIXME: *  * @author fdietz: No locking of folders currently implemented! *  * @author frd */",,,unknown,yes,0
,// TODO (@author fdietz): should be removed if we only use // Streams!,,,unknown,yes,0
,// FIXME (@author karlpeder): Is 3.2 the proper version of html to refer to?,,,unknown,yes,0
,// this is a hack for the multiline column,,,unknown,yes,0
,//TODO (@author tstich): do something,,,unknown,yes,0
,// TODO (@author fdietz): i18n,,,unknown,yes,0
,// FIXME remove method // toolbarPane.add(c);,,,unknown,yes,0
,//TODO (@author fdietz): i18n,,,unknown,yes,0
,//TODO (@author fdietz): i18n,,,unknown,yes,0
,// TODO @author hubms: copied from frederiks search builder,,,unknown,yes,0
,// TODO (@author karlpeder): Extend handling of special entities as in restoreSpecialCharacters,,,unknown,yes,0
,// its maybe better to leave this option out of the dialog // -> make it configurable in the xml file anyway,,,unknown,yes,0
,// TODO: Make this hack more i18n compatible,,,unknown,yes,0
,// FIXME is this correct for,,,unknown,yes,0
,// FIXME -- This will most likely not work. //          You want the element removed if the contents are the same //          Not just if the element reference is the same.,,,unknown,yes,0
,// @author fdietz: hackish way of creating a search toolbar //JToolBar searchToolBar = new ExtendableToolBar();,,,unknown,yes,0
,"/** * A Command uses the information provided from {@link DefaultCommandReference} * to execute itself. * <p> * TODO: remove IFrameMediator dependency *  * @author Timo Stich <tstich@users.sourceforge.net> */",,,unknown,yes,0
,"// manually rewrite the connection url, because // if there is no rewrite the database files are created // in the starting directory, we don't want that!",,,unknown,yes,0
,// TODO: fix updateActions //enableActions(getCurrentOwner());,,,unknown,yes,0
,// TODO: @author hubms check what is neccessary // remove old filters // searchFolder.getFilter().getFilterRule().removeAll(); // add filter criteria // searchFolder.getFilter().getFilterRule().add(c);,,,unknown,yes,0
,//TODO Let the AttachmentViewer get the focus so that this works,,,unknown,yes,0
,//TODO: Open in message frame //TODO: Handle also message attachments from OpenInComposer action,,,unknown,yes,0
,"// TODO (@author fdietz): add central place, which keeps a list of all possible //       colors, and provides a custom color configuration possibility",,,unknown,yes,0
,// @TODO dont use deprecated method,,,unknown,yes,0
,// TODO (@author fdietz): implement custom menuitem renderer,,,unknown,yes,0
,// TODO (@author fdietz): i18n,,,unknown,yes,0
,//TODO (@author fdietz): i18n,,,unknown,yes,0
,"// FIXME (@author fdietz): Do we need this implementation in a TempFolder? // If not, just put an empty method here, just like in VirtualFolder.",,,unknown,yes,0
,// TODO (@author fdietz): i18n,,,unknown,yes,0
,// TODO Ristretto should handle the logging of streams in another // way.,,,unknown,yes,0
,"// TODO (@author fdietz): All this code for creating a new // IMAPRootFolder should // be moved to a FolderFactory // -> this way ""path"" would be handled in the factory, too // parent directory for mail folders // for example: "".columba/mail/"" // String path = // MailConfig.getInstance().getConfigDirectory().getPath();",,,unknown,yes,0
,// turn of focus stealing (workaround should be removed in the // future!),,,unknown,yes,0
,"// wait, if there is an active transaction // TODO @author hubms retrycount!",,,unknown,yes,0
,"/**	 * this regular expression should cover anything from a@a.pt or a@a.com to	 * a@a.info. Permits usage of invalid top domains though.	 * <p>	 * [bug] fdietz: added ""."" and ""-"" as regular characters	 * (example:mail@toplevel.mail.de)	 * <p>	 * TODO: see if we can replace the matching code with Ristretto stuff	 *	 */",,,unknown,yes,0
,// TODO: replace view with more detailed info view,,,unknown,yes,0
,"// TODO we should check if we need an vector or better another list // implementation; checking also, if the list // must be syncronized or not (performance)",,,unknown,yes,0
,"// // @author: fdietz // using shutdown-manager is wrong here, because this // automatically also calls the FrameManager, which  // also starts a second shutdown thread // -> This leads into two parallel shutdown thread which // -> is why sometimes config-files, etc. get messed up //        ",,,unknown,yes,0
,//TODO (@author fdietz): associate help with button and root pane,,,unknown,yes,0
,// TODO (@author fdietz): i18n,,,unknown,yes,0
,// TODO: throw IllegalArgumentException in case a variable == null,,,unknown,yes,0
,/*TODO move resources to a resource file */,,,unknown,yes,0
,// TODO: use UndoableEditEvent to make this really work,,,unknown,yes,0
,// TODO: Should we take some action to ensure signature is valid // html?,,,unknown,yes,0
,/* XXX should this be fired by a different thread? */,,,unknown,yes,0
,//TODO:add a configuration of the cache size,,,unknown,yes,0
,"/**	 * Command executes the search.	 * <p>	 * In case new result results arrive, it ensures that all interested	 * listeners are notified from inside the EDT.	 * <p>	 * FIXME: fdietz: No locking of folders currently implemented! TODO: fdietz:	 * create new Command for every provider to introduce real ""parallel"" search	 * 	 * @author fdietz	 */",,,unknown,yes,0
,"/*XXX this is not thread-safe, though luck. It isn't supposed to be. */",,,unknown,yes,0
,// TODO (@author fdietz): move this to AbstractMessageFolder constructor,,,unknown,yes,0
,//TODO: Should this be renamed to cLoc or something more appropriate than clock?,,,unknown,yes,0
,"/*         * TODO (@author karlpeder): Guess that right thing to do is to get height as getDrawingSize().getHeight(),         * since this should take top- and bottom margin of this print         * object into account. But the height seems not to be set         * correctly in computePositionAndSize() (*20030604, karlpeder*)         */",,,unknown,yes,0
,"// we can't use SystemClassLoader here, because that // wouldn't work with java webstart, // ResourceBundle uses its own internal classloader // if no classloader is given //  -> set classloader = null",,,unknown,yes,0
,"// TODO @author hubms have this flags, until the speed of the entitymanager // is improved",,,unknown,yes,0
,// TODO: There's probably a better way to do this hack...,,,unknown,yes,0
,"/*TODO before inserting, find out if there's already a menu item     * with the same action command. if so, replace it, otherwise insert new     */",,,unknown,yes,0
,// TODO (@author fdietz): add import feature,,,unknown,yes,0
,//TODO (@author fdietz): i18n,,,unknown,yes,0
,// TODO (@author hubms): implement custom menuitem renderer,,,unknown,yes,0
,// TODO @author fdietz: no paging used currently // show only first 5 results,,,unknown,yes,0
,// TODO (@author fdietz): i18n,,,unknown,yes,0
,// real stupid recreation of whole menu model,,,unknown,yes,0
,// TODO @author fdietz: no paging used currently // show only first 5 results,,,unknown,yes,0
,// does not work: r.getFolderName() // does not work: r.getMessage().getUID(),,,unknown,yes,0
,// cleanup: remove port number file,,,unknown,no,1573053058
,// If there is still a parent -> remove it,,,unknown,no,1572293412
,// use our global class loader,,,unknown,no,1572293409
,// start with week view,,,unknown,no,1572293408
,// remove disabled column,,,unknown,no,1572293406
,// If the cause is a IMAPExcpetion then only password // wrong // else bogus authentication mechanism,,,unknown,no,1572293404
,// If the cause is a SMTPExcpetion then only password // wrong // else bogus authentication mechanism,,,unknown,no,1572293403
,// If the cause is a IMAPExcpetion then only password // wrong // else bogus authentication mechanism,,,unknown,no,1572293400
,"// rename ""*.part"" file to destination file",,,unknown,no,1572293394
,//private File file;,,,unknown,no,1572293391
,//private File file;,,,unknown,no,1572293387
,"// if everything worked out all right, we copy the tmp file to the destination file",,,unknown,no,1572293372
,// general grid size - if we don't set this property there won't be // vertical scrollbars,,,unknown,no,1572293363
,// set subject,,,unknown,no,1572293349
,// set subject,,,unknown,no,1572293348
,// set subject,,,unknown,no,1572293347
,// set subject,,,unknown,no,1572293346
,// set subject,,,unknown,no,1572293345
,// set subject,,,unknown,no,1572293344
,"// don't wait, just continue shutdown procedure, // commands will be killed",,,unknown,no,1572293321
,// remove all children,,,unknown,no,1572293312
,"//no server running, start our own",,,unknown,no,1572293307
,// update start/end time,,,unknown,no,1572293303
,// this is needed to update the titlebar,,,unknown,no,1572293299
,// remove directories which don't contain a plugin,,,unknown,no,1572293297
,"// Use reply-to field if given, else use from",,,unknown,no,1572293280
,"// Use reply-to field if given, else use from",,,unknown,no,1572293279
,// use ResourceBundle's internal classloader,,,unknown,no,1572293256
,// use ResourceBundle's internal classloader,,,unknown,no,1572293255
,// use ResourceBundle's internal classloader,,,unknown,no,1572293254
,// use external Java URL classloader,,,unknown,no,1572293252
,// pass the work to IMAPStore,,,unknown,no,1572293241
,// pass the work to IMAPStore,,,unknown,no,1572293239
,"// port is in use, try next",,,unknown,no,1572293237
,// this.file = F;,,,unknown,no,1572293229
,// set name of column,,,unknown,no,1572293225
,"// if the database is not started, don't do it",,,unknown,no,1572293212
,"// we don't need to check for running commands here because // there aren't any, shutdown plugins only use this thread",,,unknown,no,1572293203
,//retrieve new bundle // use ResourceBundle's internal classloader,,,unknown,no,1572293181
,// needed for hibernate!,,,unknown,no,1572293170
,// don't care,,,unknown,no,1572293161
,// don't care,,,unknown,no,1572293160
,// don't care,,,unknown,no,1572293159
,// store port number in file,,,unknown,no,1572293155
,// use new viewitem,,,unknown,no,1572293141
,// use new viewitem,,,unknown,no,1572293139
,// menu.add(new CMenuItem(new OpenNewMailWindowAction(null))); // menu.add(new CMenuItem(new // OpenNewAddressbookWindowAction(null))); // menu.addSeparator(); // menu.add(new CMenuItem(new AboutDialogAction(null))); // menu.add(new CMenuItem(new ShowHelpAction(null))); // menu.addSeparator(); // menu.add(new CMenuItem(new ExitAction(null)));,,,unknown,no,1572293137
,// set new calendar id,,,unknown,no,1572293135
,// set new calendar id,,,unknown,no,1572293134
,"/*			 * BufferedReader in = new BufferedReader( new InputStreamReader(			 * new FileInputStream(file), model.getCharsetName()));			 */",,,unknown,no,1572293130
,/* start pooling thread */,,,unknown,no,1572293128
,// Must go backwards or else the list will remove the wrong filters.,,,unknown,no,1572293124
,// set new text,,,unknown,no,1572293120
,// no item exists in table // -> nothing todo,,,unknown,no,1572293111
,// @author: fdietz never request focus //view.requestFocus();,,,unknown,no,1572293071
,// @author fdietz // -> Moved code for updating mailfolderinfo to markMessage() // intentionally! //,,,unknown,no,1572293067
,// don't want to have two separators,,,unknown,no,1572293056
,//			 @author: fdietz never request focus //requestFocus();,,,unknown,no,1572293053
,//			 @author: fdietz never request focus //requestFocus();,,,unknown,no,1572293052
,//		 @author: fdietz never request focus //requestFocus();,,,unknown,no,1572293050
,// don't do anything,,,unknown,no,1572293040
,// set the start to 00:00:00,,,unknown,no,1572293038
,// if we don't use this here - actions like reply would only work // on the // the encrypted message,,,unknown,no,1572293021
,// @author: fdietz,,,unknown,no,1572292997
,// offline -> go online,,,unknown,no,0
,// mnemonic found // ...and not at the end of the string (which doesn't make sence),,,unknown,no,0
,// restart timer,,,unknown,no,0
,"// set small icon for menu // putValue(SMALL_ICON, ImageLoader.getImageIcon(""stock_convert-16.png""));",,,unknown,no,0
,"// only create new subfolders if we used the default ""Search Folder""",,,unknown,no,0
,// account ID,,,unknown,no,0
,// register interest on account changes,,,unknown,no,0
,// ask user to kill pending running commands or wait,,,unknown,no,0
,// tree has focus,,,unknown,no,0
,// notify observers (sorting state submenu),,,unknown,no,0
,//private POP3ServerCollection popServer;,,,unknown,no,0
,"/*	 * (non-Javadoc)	 * 	 * @see org.columba.calendar.ui.calendar.api.ICalendarView#setVisibleDateRange(org.columba.calendar.model.api.IDateRange)	 */",,,unknown,no,0
,// select the account this mail was received from,,,unknown,no,0
,"/*		 * int index = list.size() - 1;		 * 		 * remove(index);		 */",,,unknown,no,0
,// Update all component according to the new model,,,unknown,no,0
,// return result,,,unknown,no,0
,// set display text - possible with a mnemonic defined using &,,,unknown,no,0
,// get list of all accounts,,,unknown,no,0
,"/*	 * This method is called whenever the month or year changes. It's job is to	 * repaint the labels and determine whether any selection range limits have	 * been reached.	 */",,,unknown,no,0
,// very unlikely to happen,,,unknown,no,0
,/* IETF variant */,,,unknown,no,0
,"// figure out how many blank spaces there are before first day of // month, // and calculate coordinates of first drawn cell",,,unknown,no,0
,// for each account that is enabled and in the fetchalllist,,,unknown,no,0
,// remove whitespaces,,,unknown,no,0
,"// if the last selection for the current folder is null, then we show // the // first/last message in the table and scroll to it.",,,unknown,no,0
,//  check if we are online,,,unknown,no,0
,// do the parsing,,,unknown,no,0
,"/* (non-Javadoc)	 * @see org.columba.addressbook.facade.IGroupItem#getContacts()	 */",,,unknown,no,0
,// remove the bodypart from the mimeparts // that are added to the attachment viewer,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// wait for 2 seconds until the dialog is openened,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// message colour should be black as default,,,unknown,no,0
,// Was this message actually copied?,,,unknown,no,0
,//uid = o;,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// remove whitespaces,,,unknown,no,0
,"// ... or, add the file in case there was no ""%1"" used",,,unknown,no,0
,// check if the optional value exists,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// getting folder info,,,unknown,no,0
,// Check Internet Connection,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// Do not allow an empty name,,,unknown,no,0
,// new message,,,unknown,no,0
,// TableView view = tableController.getView();,,,unknown,no,0
,// create tag vector,,,unknown,no,0
,// search the src folder with the src uid array,,,unknown,no,0
,//system beep,,,unknown,no,0
,// Add this header to the list for later searching,,,unknown,no,0
,// Guaranteed to return a non-null array,,,unknown,no,0
,// b_lmonth.setFocusPainted(false); // b_lmonth.setOpaque(false); // b_lmonth.addActionListener(this);,,,unknown,no,0
,// for each account,,,unknown,no,0
,// Check if the parentfolder is remote & we are online				,,,unknown,no,0
,// account ID,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// ensure root exists,,,unknown,no,0
,// re-select folder,,,unknown,no,0
,// found matching account,,,unknown,no,0
,//increase minimum height by line height and line spacing,,,unknown,no,0
,// remove this account,,,unknown,no,0
,// notify model,,,unknown,no,0
,// getContainer().setContentPane(this);,,,unknown,no,0
